订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000032983,0005,M0101-7234,厂内热处理,0.500,0.200,0
100000033343,0100,M0101-4291,厂内热处理,0.500,0.200,0
100000033350,0005,M0101-7234,厂内热处理,0.500,0.200,0
100000034822,0100,M0101-4291,厂内热处理,0.500,0.200,0
100000377208,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000438109,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000485239,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000487920,0005,M0106-302263,厂内热处理,0.500,0.200,10.500
100000502099,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000502105,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000514371,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000514925,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000514949,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000514990,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000531975,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000531976,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532041,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532042,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532043,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532044,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532045,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532046,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532047,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532048,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000532049,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000532050,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000532051,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000532071,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532072,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532185,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000532197,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000532236,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532237,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532246,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532247,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532248,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532249,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532250,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000532251,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000537734,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000540254,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000540255,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000540256,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000540257,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000549600,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549601,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549602,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549603,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549604,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549605,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549606,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549635,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549805,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549806,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000549807,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549808,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549809,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549810,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549811,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000549812,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000550033,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000550034,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000550035,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000550154,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550157,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550159,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550162,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550164,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550231,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550232,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550233,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550435,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550437,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550476,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000550771,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000550773,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000551160,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000551162,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000551586,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000551588,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000566624,0100,M0106-006343,厂内热处理,0.500,0.200,6
100000566625,0100,M0106-006343,厂内热处理,0.500,0.200,6
100000566755,0100,M0106-300255,厂内热处理,0.500,0.200,9.500
100000580630,0100,M0106-006343,厂内热处理,0.500,0.200,6
100000597706,0005,M0106-301854,厂内热处理,0.500,0.200,6
100000601033,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601035,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601076,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601078,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601079,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601121,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601123,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601124,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601173,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601174,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000601175,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000629041,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000629042,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000629101,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000629102,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000629412,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629513,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629514,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629515,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629516,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629517,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629521,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629522,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629523,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629524,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629525,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629526,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629527,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629549,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629550,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629551,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629552,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629553,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629554,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629555,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629556,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629603,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629610,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629611,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629612,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629614,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629615,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629616,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000629649,0013,M0101-7233,厂内热处理,0.500,0.200,6
100000629666,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000656275,0008,M0101-0279,厂内热处理,0.500,0.200,5
100000656283,0008,M0101-0279,厂内热处理,0.500,0.200,5
100000656322,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000656323,0100,M0106-010897,厂内热处理,0.500,0.200,6
100000656350,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656511,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656512,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656513,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656514,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656515,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000656584,0100,M0101-4291,厂内热处理,0.500,0.200,12.500
100000659398,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000659576,0005,M0101-7234,厂内热处理,0.500,0.200,6
100000663292,0100,M0106-303347,厂内热处理,0.500,0.200,11.250
100000663340,0100,M0106-303347,厂内热处理,0.500,0.200,11.250
100000670572,0100,M0106-303011,厂内热处理,0.500,0.200,5
100000680403,0100,M0106-003602,厂内热处理,0.500,0.200,9.500
100000680416,0100,M0106-003602,厂内热处理,0.500,0.200,9.500
100000689995,0100,M0106-303479,厂内热处理,0.500,0.200,12
100000689998,0100,M0106-303479,厂内热处理,0.500,0.200,12
400000002373,0100,M0201-301278,厂内热处理,0.500,0.200,7.500
400000002554,0100,M0201-301278,厂内热处理,0.500,0.200,7.500
400000002583,0100,M0201-301278,厂内热处理,0.500,0.200,7.500
700000000867,0100,M0106-302948,厂内热处理,0.500,0.200,6.500
800000011077,0100,M0106-301959,厂内热处理,0.500,0.200,10.500
800000011078,0100,M0106-301959,厂内热处理,0.500,0.200,10.500
800000011079,0100,M0106-301959,厂内热处理,0.500,0.200,10.500
800000015696,0100,M0106-006343,厂内热处理,0.500,0.200,6
800000015697,0100,M0106-006343,厂内热处理,0.500,0.200,6
800000015698,0100,M0106-006343,厂内热处理,0.500,0.200,6
800000015699,0100,M0106-006343,厂内热处理,0.500,0.200,6
100000142415,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000142415,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000165769,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000204284,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000206247,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000210412,0455,M0102-2028,电子束焊,0.500,0.500,1
100000210428,0455,M0102-2028,电子束焊,0.500,0.500,1
100000210431,0455,M0102-2028,电子束焊,0.500,0.500,1
100000215084,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000215084,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000215151,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000215153,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000215155,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000215157,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000215159,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000215190,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000224060,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000225129,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000225129,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000238734,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000238734,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000238884,0200,M0106-000574,电子束焊,0.500,0.500,0.150
100000254898,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255065,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255211,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255291,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255543,0006,M0102-1938,电子束焊,0.500,0.500,2
100000255576,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255605,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255709,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000255752,0006,M0102-1938,电子束焊,0.500,0.500,2
100000255770,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000255894,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000255897,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000255943,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000255990,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000255992,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000256003,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256069,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256091,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256117,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256119,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256161,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256228,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256232,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256235,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256276,0006,M0102-1938,电子束焊,0.500,0.500,2
100000256279,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256342,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256355,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256364,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256400,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256444,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256447,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256451,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256457,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256486,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000256490,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256496,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256525,0006,M0102-1938,电子束焊,0.500,0.500,2
100000256590,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256603,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256616,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256653,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256670,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256675,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256702,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256730,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000256738,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256769,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000256779,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000256893,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000257010,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000257056,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000259723,0200,M0106-000574,电子束焊,0.500,0.500,0.150
100000259878,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000259920,0455,M0102-2028,电子束焊,0.500,0.500,1
100000263951,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000263952,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000263953,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000263954,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000263955,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000263957,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000264021,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000264073,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000264073,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000264267,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000264268,0255,M0102-2028,电子束焊,0.500,0.500,1
100000264268,0455,M0102-2028,电子束焊,0.500,0.500,1
100000282098,0455,M0102-2028,电子束焊,0.500,0.500,1
100000283627,0455,M0102-2028,电子束焊,0.500,0.500,1
100000283860,0455,M0102-2028,电子束焊,0.500,0.500,1
100000289295,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000291882,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000292149,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000292150,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000293994,0210,M0106-011935,电子束焊,0.500,0.200,0.500
100000296854,0305,M0106-008436,电子束焊,0.500,0.100,0.830
100000306891,0220,M0106-0148,电子束焊,0.500,0.300,1
100000307255,0455,M0102-2028,电子束焊,0.500,0.500,1
100000307731,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000319157,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000319189,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000319189,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000319343,0205,M0106-004431,电子束焊,0.500,0.600,2.400
100000322520,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000322520,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000323163,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000323164,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000323164,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000323184,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000323185,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000338326,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000338327,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000338331,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000338331,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000338550,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000338550,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000338550,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000338554,0010,M0106-300166,电子束焊,0.500,0.500,1.200
100000338555,0010,M0106-300166,电子束焊,0.500,0.500,1.200
100000338556,0010,M0106-300166,电子束焊,0.500,0.500,1.200
100000338557,0010,M0106-300166,电子束焊,0.500,0.500,1.200
100000338826,0220,M0106-0148,电子束焊,0.500,0.300,1
100000338841,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000338859,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000338865,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000338868,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000338956,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000338980,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000338981,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000338981,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347418,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347418,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347422,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347422,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347432,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347432,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347467,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347467,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347506,0220,M0106-0148,电子束焊,0.500,0.300,1
100000347507,0220,M0106-0148,电子束焊,0.500,0.300,1
100000347531,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347592,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347606,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000347674,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347674,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347684,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347684,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347819,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347819,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000347820,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000347820,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000348348,0010,M0209-300135,电子束焊,0.500,0.500,1
100000360377,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360378,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360380,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360381,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360501,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360502,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360503,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360504,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360505,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360506,0220,M0106-0148,电子束焊,0.500,0.300,1
100000360509,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360511,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360513,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360514,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360520,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000360522,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000365865,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000365865,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000365901,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000365995,0010,M0106-301272,电子束焊,0.500,0.500,2
100000366045,0205,M0106-301614,电子束焊,0.500,0.670,2.250
100000366064,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366064,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000366101,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000366101,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366101,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000366103,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000366103,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366103,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000366105,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000366105,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366105,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000366108,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000366108,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366108,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000366111,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000366111,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000366111,0620,M0106-009629,电子束焊,0.500,0.200,0.550
