订单,活动,物料,工序短文本,标准值1,标准值2,标准值3
100000387336,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387336,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387336,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387337,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387337,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387337,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387338,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387338,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387338,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387363,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000387526,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000387526,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000387550,0006,M0102-1938,电子束焊,0.500,0.500,2
100000387551,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000387552,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000387553,0313,M0102-3375,电子束焊,0.750,0.120,0.480
100000387632,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000387633,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000387634,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000387635,0220,M0106-0147,电子束焊,0.500,0.200,1.100
100000387749,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387749,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387749,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387751,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387751,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387751,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387835,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387835,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387835,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387837,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000387837,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000387837,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000387916,0006,M0102-1938,电子束焊,0.500,0.500,2
100000387925,0006,M0102-1938,电子束焊,0.500,0.500,2
100000387936,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000387936,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000387937,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000387937,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000387947,0006,M0102-1938,电子束焊,0.500,0.500,2
100000388148,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000388148,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000388148,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000388161,0220,M0106-009681,电子束焊,0.500,0.146,0.584
100000388207,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000388207,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000388207,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000388208,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000388208,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000388208,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000388223,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000388223,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000388296,0006,M0102-1938,电子束焊,0.500,0.500,2
100000388303,0201,M0106-005035,电子束焊,0.500,0.630,1
100000388304,0201,M0106-005035,电子束焊,0.500,0.630,1
100000388305,0201,M0106-005035,电子束焊,0.500,0.630,1
100000388306,0201,M0106-005035,电子束焊,0.500,0.630,1
100000399848,0205,M0106-301698,电子束焊,0.500,0.200,0.500
100000407443,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000407444,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000407515,0010,M0102-2028,电子束焊,0.500,0.500,1
100000407515,0255,M0102-2028,电子束焊,0.500,0.500,1
100000407515,0455,M0102-2028,电子束焊,0.500,0.500,1
100000407516,0010,M0102-2028,电子束焊,0.500,0.500,1
100000407516,0255,M0102-2028,电子束焊,0.500,0.500,1
100000407516,0455,M0102-2028,电子束焊,0.500,0.500,1
100000410209,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000410211,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000410213,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000410215,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000414213,0220,M0106-0148,电子束焊,0.500,0.300,1
100000414387,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414388,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414389,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414390,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414391,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414471,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000414472,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000414531,0455,M0102-2028,电子束焊,0.500,0.500,1
100000414536,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414537,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414538,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414539,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414540,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414541,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414542,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414543,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414544,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414545,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414546,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414551,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000414551,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000414552,0020,M0106-004909,电子束焊,0.500,0.440,1.250
100000414552,0610,M0106-004909,电子束焊,0.500,0.250,0.750
100000414558,0200,M0106-010943,电子束焊,0.500,0.400,1
100000414559,0200,M0106-010943,电子束焊,0.500,0.400,1
100000414561,0003,M0102-2197,电子束焊,0.500,0.320,1.280
100000414597,0455,M0102-2028,电子束焊,0.500,0.500,1
100000414643,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414644,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414645,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414646,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414647,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414648,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414649,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414650,0099,M0106-006244,电子束焊,0.500,0.500,0.700
100000414660,0205,M0106-301759,电子束焊,0.500,0.500,1
100000414699,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000414700,0010,M0102-2216,电子束焊,0.500,0.200,1.250
100000427368,0200,M0101-5225,电子束焊,0.500,0.330,0.150
100000427406,0200,M0101-5225,电子束焊,0.500,0.330,0.150
100000427429,0200,M0101-5225,电子束焊,0.500,0.330,0.150
100000427444,0200,M0101-5225,电子束焊,0.500,0.330,0.150
100000427547,0200,M0101-5225,电子束焊,0.500,0.330,0.150
100000427618,0220,M0106-009681,电子束焊,0.500,0.146,0.584
100000427620,0220,M0106-009681,电子束焊,0.500,0.146,0.584
100000430852,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000430852,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000430852,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000430909,0200,M0106-010943,电子束焊,0.500,0.400,1
100000430924,0007,M0102-2944,电子束焊,0.500,0.300,0.500
100000430934,0200,M0106-010943,电子束焊,0.500,0.400,1
100000432600,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000432601,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000432602,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000432622,0420,M0106-008861,电子束焊,0.500,0.480,0.750
100000432671,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000432672,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000432673,0020,M0106-301240,电子束焊,0.500,0.500,1.650
100000437769,0255,M0102-2028,电子束焊,0.500,0.500,1
100000437769,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437867,0420,M0106-008861,电子束焊,0.500,0.480,0.750
100000437895,0255,M0102-2028,电子束焊,0.500,0.500,1
100000437895,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437896,0010,M0102-2028,电子束焊,0.500,0.500,1
100000437896,0255,M0102-2028,电子束焊,0.500,0.500,1
100000437896,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437897,0010,M0102-2028,电子束焊,0.500,0.500,1
100000437897,0255,M0102-2028,电子束焊,0.500,0.500,1
100000437897,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437898,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437899,0455,M0102-2028,电子束焊,0.500,0.500,1
100000437974,0105,M0106-301350,电子束焊,0.500,0.500,2
100000437979,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000437980,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000437981,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000437982,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000438016,0455,M0102-2028,电子束焊,0.500,0.500,1
100000438017,0455,M0102-2028,电子束焊,0.500,0.500,1
100000438018,0455,M0102-2028,电子束焊,0.500,0.500,1
100000438019,0455,M0102-2028,电子束焊,0.500,0.500,1
100000438024,0420,M0106-008861,电子束焊,0.500,0.480,0.750
100000438078,0105,M0102-2640,电子束焊,0.500,0.600,2.600
100000438094,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438095,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438096,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438097,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438116,0006,M0102-1938,电子束焊,0.500,0.500,2
100000438137,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438138,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438139,0200,M0101-8478,电子束焊,0.500,1,2.500
100000438141,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449505,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000449769,0420,M0106-008861,电子束焊,0.500,0.480,0.750
100000449897,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449898,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449899,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449900,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449902,0006,M0102-1938,电子束焊,0.500,0.500,2
100000449903,0006,M0102-1938,电子束焊,0.500,0.500,2
100000450002,0006,M0102-1938,电子束焊,0.500,0.500,2
100000450244,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450245,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450246,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450247,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450248,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450249,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450250,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000450251,0215,M0106-300158,电子束焊,0.500,0.700,1.890
100000455839,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455839,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455839,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455853,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455853,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455853,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455872,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455872,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455872,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455873,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455873,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455873,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455874,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455874,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455874,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455875,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455875,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455875,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455876,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455876,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455876,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455877,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455877,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455877,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455887,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455887,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455887,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455888,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455888,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455888,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455898,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455898,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455898,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455905,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455905,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455905,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455927,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455927,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455927,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455928,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455928,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455928,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000455941,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000455941,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000455941,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456016,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456016,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456016,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456017,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456017,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456017,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456019,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456019,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456019,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456067,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456067,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456067,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456068,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456068,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456068,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456072,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456072,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456072,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456099,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456099,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456099,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456100,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456100,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456100,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456101,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456101,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456101,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456150,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456150,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456150,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456156,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456156,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456156,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456157,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456157,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456157,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456158,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456158,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456158,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456159,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456159,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456159,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456160,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456160,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456160,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456161,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456161,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456161,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456162,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456162,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456162,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456163,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456163,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456163,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456164,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456164,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456164,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456165,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456165,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456165,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456166,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456166,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456166,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456167,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456167,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456167,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456168,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456168,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456168,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456184,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456184,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456184,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456185,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456185,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456185,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456219,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456219,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456219,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456239,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456239,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456239,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456240,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456240,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456240,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456241,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456241,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456241,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456249,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456249,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456249,0620,M0106-009629,电子束焊,0.500,0.200,0.550
100000456259,0020,M0106-009629,电子束焊,0.500,0.300,0.660
100000456259,0320,M0106-009629,电子束焊,0.500,0.320,0.790
100000456259,0620,M0106-009629,电子束焊,0.500,0.200,0.550
